audio-processed,label_y,mean_pitch,mean_energy,speech_rate
"[-438.2687072753906, 87.98003387451172, 12.282231330871582, -0.2863854765892029, 4.6895599365234375, 7.58229398727417, -7.502781391143799, 1.0417512655258179, -6.547770977020264, -4.877383232116699, -2.195948362350464, -3.0659656524658203, 0.5040997266769409, 3.371689558029175, -1.1817981004714966, 1.0187361240386963, -2.4087233543395996, 1.4977225065231323, 4.63102388381958, -1.3531532287597656, -0.5774898529052734, 1.9428108930587769, -4.554972171783447, -0.2900290787220001, -0.3735789954662323, -0.08962059020996094, 3.1939265727996826, 0.09827674925327301, 2.422729015350342, 1.0748931169509888, 4.206359386444092, 2.964787244796753, 5.450301647186279, 0.8337876200675964, 2.276242733001709, 3.1989026069641113, 3.452467679977417, 4.654754161834717, 4.8140716552734375, 6.067696571350098]",disgust,261.14919054942663,0.016671445,47
"[-441.1500549316406, 78.69955444335938, 10.612257957458496, -6.398947715759277, 10.150979995727539, 10.270106315612793, -7.612967491149902, 2.465341091156006, -11.159439086914062, 2.894869327545166, -5.140305519104004, -4.135086536407471, -0.4405190348625183, -1.7001067399978638, 4.324942588806152, 4.294732570648193, -2.9700851440429688, -0.24870608747005463, 5.003293991088867, -3.5755817890167236, 1.378953218460083, 0.943469226360321, -2.875112771987915, -2.4077417850494385, -1.277733325958252, -1.8854910135269165, 0.730484127998352, 0.4538167715072632, 2.0182230472564697, -2.42447829246521, 2.6974780559539795, 1.3505085706710815, 1.9953075647354126, 3.4179553985595703, 2.628969669342041, 5.707732200622559, 8.232505798339844, 10.71524715423584, 10.091963768005371, 13.11523151397705]",disgust,256.7361259196988,0.016223306,46
"[-462.3156433105469, 61.29766845703125, 3.696053981781006, 2.276108503341675, 14.024816513061523, 3.581226110458374, -15.608638763427734, 3.0028984546661377, -7.446084976196289, 1.140567660331726, -5.436189651489258, 0.25438886880874634, 3.1083905696868896, 5.837645530700684, -0.7713842988014221, 1.0116961002349854, -0.2770524024963379, 1.7543056011199951, 3.541991710662842, -2.27506947517395, 1.5446587800979614, 0.7460934519767761, -0.519090473651886, 0.8160822987556458, -1.1885569095611572, 0.9801041483879089, 5.672668933868408, -0.03729730844497681, 4.090381622314453, 0.6231768131256104, 2.9219861030578613, 4.502387046813965, 3.3131797313690186, 3.9423792362213135, 7.048158645629883, 5.264084339141846, 6.453402996063232, 7.233314514160156, 7.191596508026123, 5.12681770324707]",disgust,272.2936518852324,0.012701,35
"[-473.3208312988281, 46.240657806396484, 15.27946949005127, 17.89190101623535, 13.29382610321045, 6.2204437255859375, -5.9587178230285645, 4.82058048248291, -11.697141647338867, -1.7084941864013672, -8.485125541687012, -4.407983303070068, 2.25201678276062, -1.0992727279663086, 2.7089357376098633, 1.476854920387268, 0.5695940852165222, -0.30263879895210266, 3.2406704425811768, -1.4746894836425781, -0.16427235305309296, 1.6949331760406494, -2.01872181892395, -0.6972314119338989, -1.2700895071029663, -2.0671379566192627, 3.2893247604370117, 1.5394513607025146, 4.275169372558594, 2.0727388858795166, 4.310250282287598, 2.676215648651123, 3.922886610031128, 3.405658721923828, 4.068721771240234, 7.445651531219482, 7.991075038909912, 11.872218132019043, 10.859833717346191, 10.035014152526855]",disgust,272.5307752770966,0.015079449,47
"[-443.9731140136719, 48.824771881103516, 19.186717987060547, 18.271692276000977, 14.048741340637207, 5.651026725769043, -13.303481101989746, 7.374828815460205, -14.950705528259277, -1.6775352954864502, -7.306771278381348, -5.1139655113220215, 1.2298530340194702, -1.933550238609314, 0.24542130529880524, -0.13263444602489471, -1.0904252529144287, 1.2273868322372437, 4.083276271820068, -0.7270804047584534, -2.0421500205993652, 0.6104738712310791, -3.024712562561035, -3.3667869567871094, -1.4576926231384277, -0.6161110997200012, 2.6857924461364746, 1.3834750652313232, 4.13069486618042, -0.2363920956850052, 2.422161102294922, 0.7780827283859253, 2.1138057708740234, 1.5763682126998901, 4.845726490020752, 3.846245050430298, 6.848792552947998, 10.52371883392334, 11.549134254455566, 13.881708145141602]",disgust,259.2358097731008,0.018526586,54
"[-449.2000732421875, 80.87506103515625, 26.925670623779297, 10.50715160369873, 4.599399089813232, 8.188324928283691, -13.23503303527832, 2.746096611022949, -13.472894668579102, -6.904046058654785, -2.982968807220459, -5.44921350479126, -0.19901084899902344, -1.4725033044815063, -1.4725362062454224, -0.049332503229379654, -4.589606285095215, 1.0349303483963013, 2.6477625370025635, -2.7684381008148193, 1.0024183988571167, 1.0419539213180542, -5.88129997253418, 0.8151111602783203, -2.4860899448394775, 0.7567256689071655, 2.765538215637207, -0.9074695706367493, 2.9237265586853027, -0.6955063939094543, 2.7703704833984375, 0.2073775827884674, 2.386442184448242, 2.647355079650879, 4.745652198791504, 6.728240966796875, 8.703362464904785, 7.409216403961182, 8.104707717895508, 7.573888778686523]",disgust,258.435665484734,0.015195551,36
"[-470.8605651855469, 86.35235595703125, 34.82189178466797, 7.509848594665527, 0.2401568591594696, 0.09262458235025406, -6.775874614715576, 3.346066951751709, -13.738526344299316, -1.4514437913894653, -8.551612854003906, 0.4340357482433319, -5.659814834594727, -0.47230976819992065, 0.765979528427124, -0.1346341222524643, -1.2870855331420898, 2.567357063293457, 1.5247715711593628, -1.0805407762527466, 0.17905935645103455, -0.021235506981611252, -6.258082866668701, -3.1486964225769043, -1.6570438146591187, -5.164430618286133, 5.446854591369629, 0.9013232588768005, 5.517017364501953, 4.028151988983154, 4.191364765167236, 1.4377862215042114, 1.1759533882141113, 0.48009949922561646, 2.1000161170959473, 6.739029407501221, 6.170668125152588, 9.021991729736328, 8.72733211517334, 9.481159210205078]",disgust,262.5989624317712,0.017951185,51
"[-463.62506103515625, 86.22843170166016, 16.020164489746094, 0.7551507949829102, 8.091124534606934, 9.690418243408203, -15.758217811584473, 8.539314270019531, -12.86153793334961, 1.670204520225525, -5.89919900894165, -2.6546878814697266, -0.3053174316883087, 0.01981368474662304, 1.521975040435791, -0.9077333807945251, -1.7618486881256104, 0.031344860792160034, 5.941349029541016, -4.966605186462402, -1.1105839014053345, 0.3995782136917114, -5.14408016204834, -1.8737802505493164, -2.6703665256500244, -1.1537494659423828, 0.7562873959541321, -0.55039381980896, 1.6044039726257324, 1.4983540773391724, 1.2813187837600708, 0.9999904632568359, 4.237194061279297, 1.1411128044128418, 6.417291641235352, 6.945998668670654, 9.64866828918457, 8.717103958129883, 9.124861717224121, 10.186355590820312]",disgust,244.3810092796878,0.013590582,34
"[-460.0230712890625, 65.3583755493164, 17.9085636138916, 13.845789909362793, 18.966873168945312, 4.874246597290039, -10.887306213378906, 4.537756443023682, -9.830057144165039, -2.9109044075012207, -7.68354606628418, -3.5871825218200684, -0.6402683258056641, 0.016249703243374825, 0.6865415573120117, 1.5865477323532104, -1.448705792427063, 1.0090479850769043, 1.1568176746368408, -2.479238986968994, 0.1907695233821869, -0.09340937435626984, -1.0922499895095825, -1.6142561435699463, -1.7342630624771118, -2.891873836517334, 0.9681813716888428, -0.9862464666366577, 2.1085784435272217, 0.2050182968378067, 1.4260423183441162, 0.9949281811714172, 1.7437070608139038, 1.9916554689407349, 3.926284074783325, 7.024816513061523, 8.991220474243164, 11.142683982849121, 9.204407691955566, 10.529020309448242]",disgust,260.36212636992315,0.01882389,43
"[-473.9147033691406, 77.42455291748047, 15.447610855102539, 9.612613677978516, 13.594164848327637, 6.961671829223633, -16.184688568115234, 5.064976215362549, -11.302812576293945, -1.524248719215393, -6.177393436431885, -2.7957756519317627, 1.5372951030731201, -1.3796073198318481, 2.7406232357025146, -4.388140678405762, -1.046370029449463, -0.2481813281774521, 2.5726449489593506, -6.950551509857178, 0.8307701349258423, 0.9958551526069641, -3.6029841899871826, -1.6497291326522827, -2.588395357131958, -1.0572370290756226, 0.13480642437934875, 1.3906152248382568, 3.553553581237793, 0.8005275726318359, 1.0688129663467407, 2.87827730178833, 2.3974320888519287, 0.4967027008533478, 4.767978191375732, 4.94392204284668, 9.472831726074219, 10.255568504333496, 14.571640014648438, 14.879112243652344]",disgust,247.89627247011327,0.014932513,48
"[-459.25567626953125, 78.03207397460938, 22.91412925720215, -1.0591272115707397, 10.146328926086426, 10.621429443359375, -15.981876373291016, 5.449610233306885, -12.936253547668457, -2.8951504230499268, -0.11127643287181854, -3.402611255645752, 1.273465871810913, -0.8172028660774231, 0.8478922843933105, -2.446589469909668, -0.9733418822288513, -0.13110868632793427, 3.085223436355591, -3.919389486312866, 1.3341771364212036, -1.2286128997802734, -5.77953577041626, -0.3611728847026825, -3.8218064308166504, 2.12200927734375, 2.2907371520996094, -1.267744779586792, 3.52183198928833, -0.31007662415504456, 2.956976890563965, 2.2534937858581543, 2.7563021183013916, 2.443160057067871, 5.650717735290527, 4.696791648864746, 7.880046367645264, 7.056416988372803, 8.573514938354492, 10.569684982299805]",disgust,249.07225738618988,0.015428655,38
"[-492.686279296875, 68.72257232666016, 23.045978546142578, 16.89382553100586, 15.247167587280273, 11.77865982055664, -11.790181159973145, 7.863794803619385, -13.636341094970703, -2.1578216552734375, -13.493715286254883, -5.936898708343506, 2.8719842433929443, -5.670754432678223, 1.6978422403335571, 0.033266257494688034, -1.4689127206802368, -1.519491195678711, 1.9298781156539917, -0.6034488677978516, -3.6520133018493652, -1.3779994249343872, -3.034109115600586, -1.9814653396606445, -2.8015763759613037, 0.6539158225059509, 1.516533613204956, 2.133272171020508, 3.1967296600341797, -2.00627064704895, 0.9259350299835205, -0.7623322606086731, 1.420624017715454, 2.424949884414673, 6.285625457763672, 8.735347747802734, 13.341753005981445, 13.881800651550293, 11.994964599609375, 12.050273895263672]",disgust,257.5099990862572,0.0146220485,37
"[-461.42578125, 87.66642761230469, 21.969459533691406, -0.8469040989875793, 6.524965763092041, 13.23779010772705, -7.706459999084473, 3.7991437911987305, -10.812582015991211, -8.920395851135254, 0.2702399492263794, -6.397308826446533, -3.805248737335205, -1.475970983505249, -7.44974946975708, -0.2485119104385376, -5.184716701507568, 0.48897746205329895, 3.2485859394073486, -4.77520751953125, 1.3728784322738647, 0.30601197481155396, -7.630800247192383, -0.019277896732091904, -5.254507064819336, -2.0964486598968506, 1.628928780555725, -4.155686855316162, 1.432610034942627, -3.430661678314209, 2.9175806045532227, 2.3882954120635986, 2.7040607929229736, 3.044358015060425, 3.717275857925415, 4.740160942077637, 6.183350563049316, 8.29881763458252, 10.446389198303223, 11.656371116638184]",disgust,258.62044877175134,0.016508982,52
"[-465.97821044921875, 61.958534240722656, 12.91512393951416, 7.7475409507751465, 12.47498607635498, 7.026208400726318, -12.741762161254883, 1.904320240020752, -15.072400093078613, -1.634775161743164, -7.942663192749023, -4.74066686630249, 5.463234901428223, 2.8148226737976074, 2.059448480606079, 1.1159708499908447, -3.0271360874176025, 0.8480520248413086, 0.6044079065322876, -3.7668402194976807, -0.5912880897521973, -0.6222363710403442, -4.024210453033447, -0.4414968192577362, -1.5811941623687744, 1.0136620998382568, 3.4594829082489014, 0.4839628040790558, 4.187021732330322, 1.6424167156219482, 4.791120529174805, 5.3700480461120605, 7.697495937347412, 7.693680763244629, 9.542998313903809, 6.651327610015869, 7.298476219177246, 7.7412943840026855, 6.5570573806762695, 7.10063362121582]",disgust,280.1942770346702,0.016086534,33
"[-448.4210205078125, 59.99374008178711, 18.848709106445312, 13.419770240783691, 15.416671752929688, 5.049304485321045, -12.80609130859375, 3.0396060943603516, -10.510571479797363, -0.8971148133277893, -5.694826126098633, -3.2505435943603516, 1.441696047782898, 0.7136889696121216, 2.1116223335266113, 1.9579724073410034, -2.2568142414093018, 2.1479358673095703, 1.0435081720352173, -3.6461079120635986, -2.027311086654663, 1.270002007484436, -3.1483800411224365, -1.7393989562988281, -0.2969208359718323, -1.4121615886688232, 2.0406110286712646, 0.9646446108818054, 2.8035778999328613, -0.3938363194465637, 2.829580783843994, 1.7843396663665771, 2.482586145401001, 0.7884049415588379, 2.2178008556365967, 2.413050889968872, 2.6427624225616455, 3.681368112564087, 2.3490681648254395, 5.299587249755859]",disgust,246.9608730447039,0.017252475,46
"[-417.6683044433594, 83.96726989746094, 20.27117919921875, 1.6161409616470337, 5.597304821014404, 5.703184127807617, -11.94111442565918, 4.396308898925781, -11.49372386932373, -1.308968186378479, -6.217162132263184, -2.9934091567993164, -2.06679105758667, -0.39498138427734375, -0.3345095217227936, 0.33797767758369446, -4.18496561050415, -4.538934707641602, 5.162678241729736, -4.122819900512695, -3.792987108230591, 2.496272563934326, -6.059537410736084, -3.6077592372894287, -2.512845277786255, -4.900459289550781, -0.2934610843658447, -2.9231905937194824, 1.5471404790878296, -1.4707390069961548, 0.6629819869995117, 2.479914665222168, 2.574749708175659, 2.500889301300049, 3.4983198642730713, 5.630813121795654, 9.568402290344238, 13.339139938354492, 11.563799858093262, 12.758112907409668]",disgust,257.79561788275186,0.02417252,54
"[-480.03253173828125, 85.45946502685547, 23.505508422851562, -0.2727663815021515, 2.760523557662964, 5.495595455169678, -6.315549373626709, 6.782567501068115, -12.816094398498535, -2.4893441200256348, -7.222949981689453, -2.1016087532043457, 0.5873774290084839, -0.9068207740783691, -1.212925910949707, 1.2597970962524414, -2.9083163738250732, -3.5206570625305176, 3.4519779682159424, -0.7138131856918335, -1.3515489101409912, 1.434935450553894, -6.023120403289795, -3.9924838542938232, -2.154902935028076, 0.018429961055517197, 0.7746511697769165, 1.4594662189483643, 4.120181560516357, -0.6510321497917175, 3.059804916381836, 0.9811919927597046, 2.29575777053833, 3.3064045906066895, 6.771725177764893, 7.914666175842285, 9.471649169921875, 9.647704124450684, 9.494926452636719, 6.874865531921387]",disgust,263.12648336843245,0.013047283,34
"[-494.1163635253906, 84.70911407470703, 31.868637084960938, 6.60117769241333, -5.653547763824463, 5.804269790649414, -6.825379848480225, 8.065571784973145, -11.520760536193848, -2.67390513420105, -4.434741497039795, -4.611701965332031, 0.08614233881235123, 2.088517189025879, 0.49818283319473267, 1.38615882396698, -0.7481151223182678, -0.946640133857727, -0.5662745833396912, -3.218238353729248, -2.7577385902404785, 3.518392562866211, -5.9975666999816895, -0.8346784710884094, -0.7062689065933228, -1.2963939905166626, 1.8705272674560547, 0.25943079590797424, 4.815284729003906, 0.9095336198806763, 7.720991611480713, 6.4579315185546875, 8.23260498046875, 6.2212443351745605, 7.817778587341309, 6.3082594871521, 7.5843825340271, 9.541515350341797, 7.35312557220459, 7.049764156341553]",disgust,282.8517717028908,0.014000071,29
"[-465.2816467285156, 91.15292358398438, 34.016136169433594, 7.000613689422607, -0.4701182246208191, 7.223681926727295, -5.806915283203125, -1.1623752117156982, -13.960206985473633, -3.838930606842041, -3.5267045497894287, -4.131667137145996, -2.21704363822937, 1.2230156660079956, -3.2170755863189697, -0.14834675192832947, -3.033276319503784, -1.3671849966049194, 2.75247859954834, -3.4170196056365967, -0.19317492842674255, -0.5116199851036072, -8.258169174194336, 0.2713380753993988, -4.1499924659729, -0.23412349820137024, 1.6197447776794434, -0.2894948422908783, 2.898818254470825, -0.8877208232879639, 3.127908945083618, 1.5523796081542969, 2.559774875640869, 2.5937271118164062, 2.7984511852264404, 6.260263919830322, 11.052077293395996, 10.303181648254395, 13.33597469329834, 10.12396240234375]",disgust,266.44248395351553,0.01934001,54
